trust_index,cntry,agea,gndr,eisced,hincfel,geo,gini,gdp_pps
5.0,IT,29,2,2,4,IT,31.5,98.0
5.0,IT,64,2,2,3,IT,31.5,98.0
2.3333333333333335,IT,53,1,2,4,IT,31.5,98.0
4.0,IT,72,2,2,2,IT,31.5,98.0
2.3333333333333335,IT,32,2,7,1,IT,31.5,98.0
5.666666666666667,IT,60,1,4,1,IT,31.5,98.0
4.0,IT,43,1,7,1,IT,31.5,98.0
4.333333333333333,IT,67,1,2,1,IT,31.5,98.0
3.3333333333333335,IT,33,1,4,2,IT,31.5,98.0
4.666666666666667,IT,61,2,4,2,IT,31.5,98.0
5.333333333333333,IT,62,2,1,3,IT,31.5,98.0
5.0,IT,38,1,2,3,IT,31.5,98.0
6.0,IT,59,2,7,3,IT,31.5,98.0
4.0,IT,60,1,4,1,IT,31.5,98.0
3.0,IT,38,2,6,2,IT,31.5,98.0
1.0,IT,999,2,77,7,IT,31.5,98.0
0.0,IT,70,1,77,7,IT,31.5,98.0
4.333333333333333,IT,75,1,1,3,IT,31.5,98.0
5.666666666666667,IT,45,1,4,2,IT,31.5,98.0
6.333333333333333,IT,35,1,4,2,IT,31.5,98.0
5.0,IT,30,1,4,2,IT,31.5,98.0
8.333333333333334,IT,24,1,4,1,IT,31.5,98.0
4.666666666666667,IT,42,2,7,2,IT,31.5,98.0
8.0,IT,74,2,4,1,IT,31.5,98.0
0.0,IT,69,2,1,3,IT,31.5,98.0
4.333333333333333,IT,56,2,7,2,IT,31.5,98.0
6.333333333333333,IT,41,1,7,1,IT,31.5,98.0
5.0,IT,40,2,6,1,IT,31.5,98.0
3.0,IT,42,2,4,2,IT,31.5,98.0
7.333333333333333,IT,29,2,4,2,IT,31.5,98.0
5.0,IT,85,2,1,2,IT,31.5,98.0
4.666666666666667,IT,19,1,4,2,IT,31.5,98.0
5.0,IT,59,1,2,2,IT,31.5,98.0
3.0,IT,23,1,5,1,IT,31.5,98.0
3.3333333333333335,IT,56,2,4,2,IT,31.5,98.0
5.0,IT,16,2,3,3,IT,31.5,98.0
3.6666666666666665,IT,50,2,4,1,IT,31.5,98.0
5.0,IT,21,1,2,4,IT,31.5,98.0
7.333333333333333,IT,50,2,7,1,IT,31.5,98.0
3.0,IT,78,1,2,2,IT,31.5,98.0
0.3333333333333333,IT,87,2,1,2,IT,31.5,98.0
5.666666666666667,IT,46,2,7,2,IT,31.5,98.0
2.6666666666666665,IT,41,1,4,1,IT,31.5,98.0
2.0,IT,63,1,7,1,IT,31.5,98.0
2.3333333333333335,IT,60,1,4,2,IT,31.5,98.0
2.3333333333333335,IT,16,2,2,1,IT,31.5,98.0
3.3333333333333335,IT,64,1,7,2,IT,31.5,98.0
7.333333333333333,IT,28,2,4,1,IT,31.5,98.0
3.0,IT,86,2,1,3,IT,31.5,98.0
2.3333333333333335,IT,54,1,2,4,IT,31.5,98.0
1.3333333333333333,IT,55,1,7,1,IT,31.5,98.0
6.666666666666667,IT,999,1,2,4,IT,31.5,98.0
3.6666666666666665,IT,31,1,4,2,IT,31.5,98.0
4.0,IT,34,2,4,2,IT,31.5,98.0
1.6666666666666667,IT,57,2,4,2,IT,31.5,98.0
2.0,IT,26,2,6,3,IT,31.5,98.0
6.0,IT,82,1,1,1,IT,31.5,98.0
4.0,IT,999,2,4,2,IT,31.5,98.0
4.0,IT,90,2,1,3,IT,31.5,98.0
4.0,IT,43,1,2,2,IT,31.5,98.0
7.333333333333333,IT,65,1,7,1,IT,31.5,98.0
5.333333333333333,IT,72,1,2,2,IT,31.5,98.0
7.333333333333333,IT,73,2,2,2,IT,31.5,98.0
1.3333333333333333,IT,58,2,3,3,IT,31.5,98.0
2.6666666666666665,IT,64,1,4,2,IT,31.5,98.0
5.666666666666667,IT,69,1,2,1,IT,31.5,98.0
8.0,IT,76,1,2,1,IT,31.5,98.0
1.6666666666666667,IT,68,2,7,1,IT,31.5,98.0
2.3333333333333335,IT,78,2,2,2,IT,31.5,98.0
3.0,IT,28,1,6,2,IT,31.5,98.0
6.0,IT,54,1,4,1,IT,31.5,98.0
5.333333333333333,IT,80,2,2,2,IT,31.5,98.0
3.3333333333333335,IT,71,1,2,2,IT,31.5,98.0
3.3333333333333335,IT,64,1,2,2,IT,31.5,98.0
5.666666666666667,IT,70,1,2,3,IT,31.5,98.0
2.0,IT,27,2,6,2,IT,31.5,98.0
6.333333333333333,IT,34,1,2,2,IT,31.5,98.0
5.0,IT,36,1,2,8,IT,31.5,98.0
2.0,IT,77,2,2,2,IT,31.5,98.0
5.0,IT,17,2,2,1,IT,31.5,98.0
2.6666666666666665,IT,24,1,5,2,IT,31.5,98.0
6.333333333333333,IT,75,2,2,2,IT,31.5,98.0
5.333333333333333,IT,33,2,4,1,IT,31.5,98.0
8.0,IT,38,2,2,2,IT,31.5,98.0
4.333333333333333,IT,43,1,4,1,IT,31.5,98.0
7.0,IT,42,2,2,4,IT,31.5,98.0
7.666666666666667,IT,29,2,7,2,IT,31.5,98.0
5.666666666666667,IT,60,2,2,2,IT,31.5,98.0
4.0,IT,79,2,2,2,IT,31.5,98.0
5.333333333333333,IT,60,2,2,2,IT,31.5,98.0
5.333333333333333,IT,36,2,3,4,IT,31.5,98.0
5.666666666666667,IT,69,1,7,2,IT,31.5,98.0
6.666666666666667,IT,33,1,3,2,IT,31.5,98.0
2.0,IT,78,2,4,3,IT,31.5,98.0
5.0,IT,56,1,1,3,IT,31.5,98.0
4.666666666666667,IT,29,2,6,1,IT,31.5,98.0
7.333333333333333,IT,21,1,4,1,IT,31.5,98.0
3.3333333333333335,IT,56,1,4,1,IT,31.5,98.0
3.3333333333333335,IT,60,2,4,4,IT,31.5,98.0
6.666666666666667,IT,69,2,4,2,IT,31.5,98.0
4.666666666666667,IT,66,1,3,2,IT,31.5,98.0
2.3333333333333335,IT,45,2,1,1,IT,31.5,98.0
3.6666666666666665,IT,38,1,2,8,IT,31.5,98.0
0.0,IT,18,2,2,1,IT,31.5,98.0
5.0,IT,67,2,4,1,IT,31.5,98.0
5.333333333333333,IT,57,1,3,1,IT,31.5,98.0
2.3333333333333335,IT,72,2,2,3,IT,31.5,98.0
3.0,IT,55,2,1,2,IT,31.5,98.0
6.0,IT,25,2,4,2,IT,31.5,98.0
5.0,IT,81,2,2,2,IT,31.5,98.0
1.6666666666666667,IT,37,2,3,2,IT,31.5,98.0
2.3333333333333335,IT,51,2,2,2,IT,31.5,98.0
7.0,IT,72,1,4,1,IT,31.5,98.0
5.0,IT,68,2,2,3,IT,31.5,98.0
3.6666666666666665,IT,82,1,1,2,IT,31.5,98.0
6.666666666666667,IT,84,2,1,1,IT,31.5,98.0
5.0,IT,50,1,4,2,IT,31.5,98.0
7.0,IT,27,2,3,2,IT,31.5,98.0
2.6666666666666665,IT,90,2,1,2,IT,31.5,98.0
2.3333333333333335,IT,75,2,7,1,IT,31.5,98.0
2.6666666666666665,IT,54,2,4,2,IT,31.5,98.0
3.6666666666666665,IT,56,1,4,2,IT,31.5,98.0
6.666666666666667,IT,65,2,3,2,IT,31.5,98.0
3.3333333333333335,IT,73,1,4,2,IT,31.5,98.0
8.0,IT,999,1,3,4,IT,31.5,98.0
4.666666666666667,IT,87,2,1,2,IT,31.5,98.0
5.666666666666667,IT,57,2,2,2,IT,31.5,98.0
4.333333333333333,IT,71,1,4,2,IT,31.5,98.0
7.333333333333333,IT,54,2,4,1,IT,31.5,98.0
4.0,IT,53,1,2,2,IT,31.5,98.0
3.3333333333333335,IT,49,2,3,2,IT,31.5,98.0
4.333333333333333,IT,74,1,1,3,IT,31.5,98.0
3.0,IT,62,2,1,4,IT,31.5,98.0
4.333333333333333,IT,75,2,4,1,IT,31.5,98.0
7.0,IT,52,1,7,2,IT,31.5,98.0
4.666666666666667,IT,87,2,7,1,IT,31.5,98.0
6.0,IT,58,2,2,2,IT,31.5,98.0
5.333333333333333,IT,59,2,2,3,IT,31.5,98.0
1.6666666666666667,IT,21,2,4,2,IT,31.5,98.0
4.0,IT,56,2,4,2,IT,31.5,98.0
4.666666666666667,IT,65,1,4,2,IT,31.5,98.0
0.0,IT,64,1,2,1,IT,31.5,98.0
5.333333333333333,IT,72,1,2,2,IT,31.5,98.0
0.0,IT,43,1,4,2,IT,31.5,98.0
4.333333333333333,IT,18,2,3,2,IT,31.5,98.0
2.0,IT,90,1,1,2,IT,31.5,98.0
4.666666666666667,IT,21,1,4,1,IT,31.5,98.0
6.0,IT,46,2,4,2,IT,31.5,98.0
6.333333333333333,IT,59,1,4,1,IT,31.5,98.0
6.0,IT,40,2,7,2,IT,31.5,98.0
2.3333333333333335,IT,67,1,4,1,IT,31.5,98.0
5.0,IT,72,1,2,1,IT,31.5,98.0
4.333333333333333,IT,41,1,6,1,IT,31.5,98.0
0.0,IT,46,2,6,2,IT,31.5,98.0
5.666666666666667,IT,33,2,4,2,IT,31.5,98.0
4.666666666666667,IT,70,2,2,2,IT,31.5,98.0
5.0,IT,49,2,4,2,IT,31.5,98.0
6.0,IT,25,2,4,2,IT,31.5,98.0
5.333333333333333,IT,61,2,2,3,IT,31.5,98.0
7.0,IT,64,1,4,2,IT,31.5,98.0
2.6666666666666665,IT,35,2,4,2,IT,31.5,98.0
5.0,IT,23,1,4,7,IT,31.5,98.0
5.666666666666667,IT,28,2,4,2,IT,31.5,98.0
2.3333333333333335,IT,78,1,1,2,IT,31.5,98.0
3.3333333333333335,IT,18,2,2,1,IT,31.5,98.0
6.333333333333333,IT,45,1,4,1,IT,31.5,98.0
5.666666666666667,IT,30,2,4,1,IT,31.5,98.0
4.666666666666667,IT,20,1,3,3,IT,31.5,98.0
2.3333333333333335,IT,72,1,1,1,IT,31.5,98.0
3.0,IT,44,2,4,2,IT,31.5,98.0
3.0,IT,26,2,4,1,IT,31.5,98.0
1.0,IT,44,1,2,3,IT,31.5,98.0
0.6666666666666666,IT,41,1,5,3,IT,31.5,98.0
3.3333333333333335,IT,31,2,4,2,IT,31.5,98.0
4.0,IT,46,1,2,3,IT,31.5,98.0
2.6666666666666665,IT,43,2,2,2,IT,31.5,98.0
4.666666666666667,IT,82,1,1,2,IT,31.5,98.0
4.666666666666667,IT,90,2,1,2,IT,31.5,98.0
5.0,IT,32,2,7,2,IT,31.5,98.0
2.0,IT,46,1,2,3,IT,31.5,98.0
5.666666666666667,IT,68,1,2,1,IT,31.5,98.0
2.6666666666666665,IT,59,2,4,2,IT,31.5,98.0
0.0,IT,21,1,4,1,IT,31.5,98.0
2.6666666666666665,IT,75,1,7,1,IT,31.5,98.0
3.0,IT,42,1,4,3,IT,31.5,98.0
5.0,IT,41,1,2,2,IT,31.5,98.0
5.666666666666667,IT,48,2,4,2,IT,31.5,98.0
6.0,IT,33,1,5,1,IT,31.5,98.0
4.666666666666667,IT,51,1,4,1,IT,31.5,98.0
2.0,IT,64,2,3,2,IT,31.5,98.0
4.666666666666667,IT,35,2,5,2,IT,31.5,98.0
3.3333333333333335,IT,34,2,4,2,IT,31.5,98.0
7.0,IT,20,2,4,2,IT,31.5,98.0
6.0,IT,26,2,5,2,IT,31.5,98.0
2.3333333333333335,IT,84,1,2,8,IT,31.5,98.0
5.333333333333333,IT,34,1,2,3,IT,31.5,98.0
7.0,IT,27,2,7,1,IT,31.5,98.0
5.333333333333333,IT,86,2,2,1,IT,31.5,98.0
1.6666666666666667,IT,37,1,4,1,IT,31.5,98.0
3.0,IT,23,2,6,1,IT,31.5,98.0
4.666666666666667,IT,65,2,2,3,IT,31.5,98.0
3.6666666666666665,IT,37,2,4,2,IT,31.5,98.0
2.3333333333333335,IT,71,1,7,2,IT,31.5,98.0
6.666666666666667,IT,42,1,4,2,IT,31.5,98.0
6.666666666666667,IT,54,1,4,2,IT,31.5,98.0
7.333333333333333,IT,18,2,2,2,IT,31.5,98.0
3.0,IT,50,2,7,1,IT,31.5,98.0
8.0,IT,63,1,4,2,IT,31.5,98.0
3.0,IT,82,2,1,3,IT,31.5,98.0
8.0,IT,50,1,6,3,IT,31.5,98.0
1.0,IT,999,2,77,3,IT,31.5,98.0
8.0,IT,15,2,1,1,IT,31.5,98.0
3.0,IT,49,1,7,1,IT,31.5,98.0
5.0,IT,75,1,4,2,IT,31.5,98.0
4.333333333333333,IT,68,1,4,2,IT,31.5,98.0
4.666666666666667,IT,17,1,2,8,IT,31.5,98.0
0.0,IT,61,1,2,7,IT,31.5,98.0
4.666666666666667,IT,17,1,2,1,IT,31.5,98.0
4.0,IT,63,2,2,2,IT,31.5,98.0
3.6666666666666665,IT,73,1,5,2,IT,31.5,98.0
7.0,IT,39,2,4,1,IT,31.5,98.0
1.0,IT,40,1,3,3,IT,31.5,98.0
5.0,IT,27,2,6,8,IT,31.5,98.0
2.5,IT,999,2,2,2,IT,31.5,98.0
4.0,IT,71,1,1,2,IT,31.5,98.0
4.0,IT,67,1,3,2,IT,31.5,98.0
0.0,IT,81,2,2,1,IT,31.5,98.0
2.0,IT,45,2,3,2,IT,31.5,98.0
3.0,IT,39,2,4,2,IT,31.5,98.0
4.666666666666667,IT,69,1,2,2,IT,31.5,98.0
3.3333333333333335,IT,44,2,3,3,IT,31.5,98.0
6.666666666666667,IT,999,1,2,4,IT,31.5,98.0
3.0,IT,73,1,4,1,IT,31.5,98.0
3.3333333333333335,IT,78,2,2,2,IT,31.5,98.0
0.0,IT,82,2,5,3,IT,31.5,98.0
0.0,IT,34,1,2,1,IT,31.5,98.0
5.666666666666667,IT,54,1,4,2,IT,31.5,98.0
6.666666666666667,IT,79,1,2,1,IT,31.5,98.0
5.333333333333333,IT,70,1,2,3,IT,31.5,98.0
3.3333333333333335,IT,20,1,5,2,IT,31.5,98.0
0.0,IT,81,2,2,2,IT,31.5,98.0
7.0,IT,53,2,7,1,IT,31.5,98.0
6.0,IT,33,1,6,1,IT,31.5,98.0
1.3333333333333333,IT,48,1,4,3,IT,31.5,98.0
5.666666666666667,IT,62,1,2,3,IT,31.5,98.0
7.0,IT,90,2,1,3,IT,31.5,98.0
5.0,IT,32,1,6,1,IT,31.5,98.0
3.3333333333333335,IT,38,1,77,2,IT,31.5,98.0
6.333333333333333,IT,62,2,4,1,IT,31.5,98.0
5.0,IT,77,2,7,2,IT,31.5,98.0
4.0,IT,20,1,4,1,IT,31.5,98.0
0.0,IT,70,1,1,3,IT,31.5,98.0
4.0,IT,85,2,2,2,IT,31.5,98.0
6.0,IT,45,2,7,2,IT,31.5,98.0
5.333333333333333,IT,35,2,7,7,IT,31.5,98.0
5.333333333333333,IT,51,2,3,3,IT,31.5,98.0
6.0,IT,45,1,7,1,IT,31.5,98.0
2.6666666666666665,IT,60,1,7,3,IT,31.5,98.0
3.0,IT,66,1,4,1,IT,31.5,98.0
5.0,IT,48,2,4,2,IT,31.5,98.0
2.6666666666666665,IT,29,2,7,1,IT,31.5,98.0
3.0,IT,81,2,2,2,IT,31.5,98.0
3.0,IT,39,2,4,3,IT,31.5,98.0
7.0,IT,73,1,1,7,IT,31.5,98.0
3.0,IT,66,2,2,3,IT,31.5,98.0
0.0,IT,58,1,2,1,IT,31.5,98.0
5.333333333333333,IT,27,2,4,3,IT,31.5,98.0
4.333333333333333,IT,71,2,2,2,IT,31.5,98.0
2.6666666666666665,IT,50,2,4,1,IT,31.5,98.0
6.0,IT,34,1,1,3,IT,31.5,98.0
0.0,IT,37,2,4,1,IT,31.5,98.0
4.333333333333333,IT,22,1,5,2,IT,31.5,98.0
3.6666666666666665,IT,73,2,2,1,IT,31.5,98.0
5.666666666666667,IT,51,2,4,3,IT,31.5,98.0
7.333333333333333,IT,69,2,4,1,IT,31.5,98.0
1.3333333333333333,IT,57,2,4,2,IT,31.5,98.0
3.6666666666666665,IT,74,2,2,3,IT,31.5,98.0
1.3333333333333333,IT,40,2,7,1,IT,31.5,98.0
6.0,IT,42,1,4,2,IT,31.5,98.0
2.3333333333333335,IT,61,2,2,1,IT,31.5,98.0
5.0,IT,21,2,4,2,IT,31.5,98.0
1.6666666666666667,IT,68,1,3,2,IT,31.5,98.0
5.666666666666667,IT,59,2,7,2,IT,31.5,98.0
3.6666666666666665,IT,39,2,4,3,IT,31.5,98.0
3.6666666666666665,IT,64,2,2,3,IT,31.5,98.0
8.0,IT,51,1,4,1,IT,31.5,98.0
3.0,IT,73,2,4,2,IT,31.5,98.0
3.0,IT,52,1,2,1,IT,31.5,98.0
5.666666666666667,IT,54,2,2,3,IT,31.5,98.0
4.0,IT,52,2,4,2,IT,31.5,98.0
8.333333333333334,IT,88,2,1,1,IT,31.5,98.0
0.3333333333333333,IT,50,2,2,4,IT,31.5,98.0
2.3333333333333335,IT,73,1,2,1,IT,31.5,98.0
2.6666666666666665,IT,82,2,1,3,IT,31.5,98.0
5.0,IT,45,2,4,3,IT,31.5,98.0
5.333333333333333,IT,79,1,3,2,IT,31.5,98.0
6.0,IT,35,1,3,1,IT,31.5,98.0
1.6666666666666667,IT,62,2,4,1,IT,31.5,98.0
5.333333333333333,IT,60,2,4,7,IT,31.5,98.0
4.666666666666667,IT,29,1,4,2,IT,31.5,98.0
4.333333333333333,IT,63,1,5,2,IT,31.5,98.0
4.0,IT,43,2,2,2,IT,31.5,98.0
2.0,IT,55,2,2,7,IT,31.5,98.0
4.0,IT,51,2,4,2,IT,31.5,98.0
6.0,IT,69,2,2,1,IT,31.5,98.0
7.333333333333333,IT,74,1,2,3,IT,31.5,98.0
0.0,IT,67,1,77,7,IT,31.5,98.0
3.3333333333333335,IT,57,2,3,2,IT,31.5,98.0
4.0,IT,43,2,3,2,IT,31.5,98.0
6.0,IT,37,1,1,2,IT,31.5,98.0
4.0,IT,77,1,2,2,IT,31.5,98.0
3.6666666666666665,IT,39,2,7,2,IT,31.5,98.0
0.3333333333333333,IT,65,2,4,1,IT,31.5,98.0
2.6666666666666665,IT,16,2,2,1,IT,31.5,98.0
4.333333333333333,IT,35,2,4,2,IT,31.5,98.0
4.0,IT,67,2,2,2,IT,31.5,98.0
3.3333333333333335,IT,66,1,2,3,IT,31.5,98.0
1.3333333333333333,IT,52,2,4,4,IT,31.5,98.0
4.5,IT,49,1,2,3,IT,31.5,98.0
4.0,IT,71,2,1,2,IT,31.5,98.0
6.666666666666667,IT,33,2,4,1,IT,31.5,98.0
6.0,IT,39,1,4,2,IT,31.5,98.0
6.333333333333333,IT,90,2,2,3,IT,31.5,98.0
4.666666666666667,IT,80,2,2,3,IT,31.5,98.0
1.3333333333333333,IT,39,1,4,2,IT,31.5,98.0
0.0,IT,72,2,2,2,IT,31.5,98.0
5.0,IT,58,2,4,1,IT,31.5,98.0
5.333333333333333,IT,52,2,2,2,IT,31.5,98.0
4.333333333333333,IT,56,1,2,3,IT,31.5,98.0
1.0,IT,64,1,3,2,IT,31.5,98.0
2.0,IT,57,1,3,7,IT,31.5,98.0
4.0,IT,44,1,7,1,IT,31.5,98.0
4.666666666666667,IT,56,2,6,2,IT,31.5,98.0
4.666666666666667,IT,24,2,2,7,IT,31.5,98.0
7.333333333333333,IT,32,1,6,1,IT,31.5,98.0
5.333333333333333,IT,86,1,4,2,IT,31.5,98.0
5.333333333333333,IT,74,1,4,2,IT,31.5,98.0
4.333333333333333,IT,38,2,4,1,IT,31.5,98.0
6.333333333333333,IT,38,2,2,2,IT,31.5,98.0
3.3333333333333335,IT,41,2,6,1,IT,31.5,98.0
4.0,IT,64,2,2,3,IT,31.5,98.0
2.6666666666666665,IT,75,2,1,3,IT,31.5,98.0
4.0,IT,76,1,2,2,IT,31.5,98.0
4.333333333333333,IT,88,1,1,3,IT,31.5,98.0
7.333333333333333,IT,46,2,4,1,IT,31.5,98.0
3.3333333333333335,IT,66,1,2,2,IT,31.5,98.0
3.0,IT,47,1,4,2,IT,31.5,98.0
4.0,IT,79,1,1,2,IT,31.5,98.0
0.0,IT,62,2,6,1,IT,31.5,98.0
5.333333333333333,IT,29,1,6,1,IT,31.5,98.0
8.333333333333334,IT,19,1,2,1,IT,31.5,98.0
5.666666666666667,IT,64,1,2,4,IT,31.5,98.0
5.333333333333333,IT,45,2,4,3,IT,31.5,98.0
4.333333333333333,IT,70,2,4,2,IT,31.5,98.0
2.3333333333333335,IT,56,2,2,3,IT,31.5,98.0
5.0,IT,82,2,1,3,IT,31.5,98.0
4.333333333333333,IT,78,1,2,2,IT,31.5,98.0
4.0,IT,31,1,7,2,IT,31.5,98.0
7.333333333333333,IT,80,1,2,2,IT,31.5,98.0
6.333333333333333,IT,49,1,4,7,IT,31.5,98.0
4.0,IT,67,1,5,2,IT,31.5,98.0
4.666666666666667,IT,66,2,2,2,IT,31.5,98.0
3.3333333333333335,IT,85,2,7,2,IT,31.5,98.0
3.6666666666666665,IT,74,2,4,2,IT,31.5,98.0
3.3333333333333335,IT,85,2,1,3,IT,31.5,98.0
6.0,IT,65,2,1,3,IT,31.5,98.0
7.666666666666667,IT,19,1,2,1,IT,31.5,98.0
6.0,IT,70,1,4,1,IT,31.5,98.0
2.6666666666666665,IT,63,2,2,2,IT,31.5,98.0
6.666666666666667,IT,48,1,3,3,IT,31.5,98.0
5.333333333333333,IT,23,1,4,2,IT,31.5,98.0
3.0,IT,75,1,5,2,IT,31.5,98.0
4.0,IT,70,1,1,1,IT,31.5,98.0
6.333333333333333,IT,33,2,4,2,IT,31.5,98.0
3.6666666666666665,IT,59,1,4,2,IT,31.5,98.0
6.0,IT,50,2,2,2,IT,31.5,98.0
4.333333333333333,IT,27,2,4,2,IT,31.5,98.0
5.0,IT,73,1,1,3,IT,31.5,98.0
7.333333333333333,IT,34,1,4,2,IT,31.5,98.0
5.0,IT,24,1,4,7,IT,31.5,98.0
7.333333333333333,IT,87,1,1,1,IT,31.5,98.0
5.0,IT,50,2,2,2,IT,31.5,98.0
3.0,IT,64,1,2,2,IT,31.5,98.0
4.0,IT,72,2,2,2,IT,31.5,98.0
5.0,IT,44,2,3,2,IT,31.5,98.0
1.6666666666666667,IT,68,2,4,2,IT,31.5,98.0
5.0,IT,68,1,7,1,IT,31.5,98.0
0.0,IT,78,2,4,2,IT,31.5,98.0
5.0,IT,26,2,55,1,IT,31.5,98.0
6.0,IT,21,2,4,2,IT,31.5,98.0
5.0,IT,48,1,4,1,IT,31.5,98.0
6.666666666666667,IT,54,1,4,2,IT,31.5,98.0
1.6666666666666667,IT,34,1,3,2,IT,31.5,98.0
2.6666666666666665,IT,28,2,3,3,IT,31.5,98.0
4.0,IT,66,1,4,1,IT,31.5,98.0
6.333333333333333,IT,23,1,4,1,IT,31.5,98.0
6.0,IT,66,1,2,2,IT,31.5,98.0
3.6666666666666665,IT,56,2,4,2,IT,31.5,98.0
1.0,IT,73,2,2,7,IT,31.5,98.0
5.0,IT,25,1,6,1,IT,31.5,98.0
6.0,IT,26,2,7,1,IT,31.5,98.0
3.0,IT,23,2,4,2,IT,31.5,98.0
5.666666666666667,IT,69,2,7,1,IT,31.5,98.0
4.666666666666667,IT,45,1,4,2,IT,31.5,98.0
4.666666666666667,IT,51,2,2,3,IT,31.5,98.0
2.6666666666666665,IT,61,2,2,2,IT,31.5,98.0
4.0,IT,81,1,1,3,IT,31.5,98.0
4.333333333333333,IT,35,1,4,1,IT,31.5,98.0
8.0,IT,62,2,2,2,IT,31.5,98.0
3.0,IT,74,2,1,3,IT,31.5,98.0
6.666666666666667,IT,58,2,7,1,IT,31.5,98.0
4.333333333333333,IT,51,1,4,2,IT,31.5,98.0
8.0,IT,76,1,2,2,IT,31.5,98.0
4.0,IT,55,1,4,3,IT,31.5,98.0
1.3333333333333333,IT,77,2,1,2,IT,31.5,98.0
7.666666666666667,IT,77,1,2,1,IT,31.5,98.0
4.666666666666667,IT,30,2,6,2,IT,31.5,98.0
5.666666666666667,IT,20,1,4,1,IT,31.5,98.0
2.6666666666666665,IT,63,1,4,1,IT,31.5,98.0
4.0,IT,62,2,2,2,IT,31.5,98.0
4.333333333333333,IT,57,1,4,1,IT,31.5,98.0
4.0,IT,35,2,3,2,IT,31.5,98.0
6.666666666666667,IT,52,2,4,1,IT,31.5,98.0
3.0,IT,35,1,3,2,IT,31.5,98.0
5.666666666666667,IT,43,2,4,3,IT,31.5,98.0
5.0,IT,71,1,2,3,IT,31.5,98.0
6.666666666666667,IT,81,2,1,2,IT,31.5,98.0
6.333333333333333,IT,35,2,7,1,IT,31.5,98.0
5.0,IT,21,2,4,2,IT,31.5,98.0
4.0,IT,81,2,1,3,IT,31.5,98.0
3.0,IT,73,1,4,1,IT,31.5,98.0
7.333333333333333,IT,54,2,2,2,IT,31.5,98.0
5.666666666666667,IT,22,2,6,2,IT,31.5,98.0
4.0,IT,35,1,2,3,IT,31.5,98.0
6.666666666666667,LT,60,2,5,3,LT,35.7,86.0
7.333333333333333,LT,80,2,5,1,LT,35.7,86.0
3.0,LT,25,1,2,4,LT,35.7,86.0
6.0,LT,63,2,5,2,LT,35.7,86.0
4.333333333333333,LT,65,1,2,2,LT,35.7,86.0
3.3333333333333335,LT,46,1,7,2,LT,35.7,86.0
7.333333333333333,LT,75,1,4,2,LT,35.7,86.0
3.3333333333333335,LT,74,2,2,3,LT,35.7,86.0
6.666666666666667,LT,59,2,5,2,LT,35.7,86.0
5.0,LT,28,2,6,2,LT,35.7,86.0
6.333333333333333,LT,40,2,6,1,LT,35.7,86.0
0.0,LT,67,2,5,2,LT,35.7,86.0
2.6666666666666665,LT,31,1,6,1,LT,35.7,86.0
3.6666666666666665,LT,56,2,5,3,LT,35.7,86.0
6.0,LT,51,1,7,1,LT,35.7,86.0
3.3333333333333335,LT,69,2,5,3,LT,35.7,86.0
7.0,LT,48,2,6,2,LT,35.7,86.0
6.666666666666667,LT,22,2,4,2,LT,35.7,86.0
4.333333333333333,LT,31,2,2,2,LT,35.7,86.0
5.333333333333333,LT,79,1,4,2,LT,35.7,86.0
5.666666666666667,LT,62,1,5,2,LT,35.7,86.0
6.666666666666667,LT,18,2,2,2,LT,35.7,86.0
0.3333333333333333,LT,63,2,5,3,LT,35.7,86.0
6.666666666666667,LT,79,2,4,1,LT,35.7,86.0
4.333333333333333,LT,37,1,2,2,LT,35.7,86.0
3.6666666666666665,LT,38,2,4,3,LT,35.7,86.0
4.5,LT,59,1,2,4,LT,35.7,86.0
4.0,LT,19,2,4,2,LT,35.7,86.0
4.5,LT,63,1,2,7,LT,35.7,86.0
5.333333333333333,LT,70,2,4,3,LT,35.7,86.0
2.6666666666666665,LT,36,2,6,1,LT,35.7,86.0
3.6666666666666665,LT,28,1,6,2,LT,35.7,86.0
0.0,LT,59,1,4,2,LT,35.7,86.0
8.333333333333334,LT,16,2,2,1,LT,35.7,86.0
5.0,LT,73,1,2,3,LT,35.7,86.0
5.0,LT,39,2,5,2,LT,35.7,86.0
4.333333333333333,LT,29,1,6,2,LT,35.7,86.0
0.0,LT,55,1,4,3,LT,35.7,86.0
6.333333333333333,LT,79,2,5,2,LT,35.7,86.0
7.333333333333333,LT,66,2,4,2,LT,35.7,86.0
6.0,LT,34,1,6,2,LT,35.7,86.0
6.0,LT,28,1,6,2,LT,35.7,86.0
6.0,LT,57,2,4,1,LT,35.7,86.0
4.0,LT,72,1,6,2,LT,35.7,86.0
5.666666666666667,LT,60,2,6,2,LT,35.7,86.0
5.0,LT,72,2,4,2,LT,35.7,86.0
8.0,LT,25,1,6,2,LT,35.7,86.0
4.666666666666667,LT,30,1,4,1,LT,35.7,86.0
5.0,LT,73,2,4,2,LT,35.7,86.0
0.0,LT,73,1,2,3,LT,35.7,86.0
5.666666666666667,LT,35,2,6,1,LT,35.7,86.0
2.0,LT,65,2,3,3,LT,35.7,86.0
6.0,LT,39,2,6,2,LT,35.7,86.0
8.0,LT,61,2,5,2,LT,35.7,86.0
6.666666666666667,LT,27,2,4,1,LT,35.7,86.0
3.0,LT,58,2,3,2,LT,35.7,86.0
